rep,id,V,Cl
1,1,11.3392,1.52135
2,1,11.2266,1.49495
3,1,11.6538,1.47109
4,1,11.7252,1.41482
5,1,11.2219,1.55361
6,1,11.2661,1.52376
7,1,11.0171,1.50321
8,1,11.5404,1.47767
9,1,10.5842,1.61057
10,1,11.3153,1.47378
1,2,9.69222,2.65316
2,2,9.59974,2.67473
3,2,9.89882,2.65615
4,2,10.0833,2.72864
5,2,9.61166,2.71636
6,2,9.64972,2.63489
7,2,9.75227,2.69643
8,2,9.83529,2.74974
9,2,9.80972,2.72445
10,2,9.76005,2.69231
1,3,3.25187,2.87318
2,3,3.30047,2.92483
3,3,3.26973,2.90401
4,3,3.37015,2.94871
5,3,3.40243,2.98671
6,3,3.17059,2.84686
7,3,3.34705,2.95519
8,3,3.14084,2.84236
9,3,3.24992,2.8922
10,3,3.20568,2.87435
1,4,6.50511,3.37249
2,4,6.34632,3.32363
3,4,6.38771,3.35832
4,4,6.0697,3.29588
5,4,6.62356,3.41012
6,4,6.04403,3.22102
7,4,6.62796,3.38028
8,4,6.57888,3.35263
9,4,6.38753,3.33247
10,4,6.37849,3.36335
1,5,5.56196,1.58649
2,5,5.81942,1.57449
3,5,5.64165,1.60125
4,5,5.9622,1.6486
5,5,5.58843,1.58958
6,5,5.84256,1.60318
7,5,5.48217,1.61214
8,5,5.65894,1.61609
9,5,5.60152,1.62989
10,5,5.65175,1.59663
1,6,4.46879,3.89374
2,6,4.52798,3.94366
3,6,4.55154,3.93655
4,6,4.50389,3.95886
5,6,4.39577,3.87294
6,6,4.29765,3.8108
7,6,4.52564,3.94123
8,6,4.19617,3.77233
9,6,4.37592,3.8824
10,6,4.39357,3.8536
1,7,3.70247,4.54581
2,7,3.76813,4.60561
3,7,3.57367,4.43801
4,7,3.77007,4.60842
5,7,3.62634,4.50502
6,7,3.80393,4.63722
7,7,3.68559,4.53318
8,7,3.78443,4.61034
9,7,3.65897,4.51439
10,7,3.71408,4.56823
1,8,6.46375,4.95215
2,8,6.46618,4.97803
3,8,6.84412,5.11156
4,8,6.75794,5.11976
5,8,6.77625,5.11714
6,8,6.73299,5.12635
7,8,6.71728,5.13674
8,8,6.65618,5.05236
9,8,6.54656,5.04932
10,8,6.6012,5.00696
1,9,5.38976,2.62659
2,9,5.43687,2.64545
3,9,5.62012,2.69303
4,9,5.34495,2.67853
5,9,5.48456,2.65364
6,9,5.46982,2.68637
7,9,5.30703,2.65546
8,9,5.20144,2.60064
9,9,5.24256,2.64786
10,9,5.4767,2.66061
1,10,6.16715,2.44096
2,10,6.02767,2.39735
3,10,6.02319,2.37984
4,10,5.93536,2.35871
5,10,5.97822,2.34764
6,10,6.06809,2.44408
7,10,5.87795,2.37043
8,10,5.99369,2.43637
9,10,6.06138,2.4245
10,10,6.1571,2.40799
1,11,3.7474,1.77747
2,11,3.72236,1.7661
3,11,3.68255,1.76393
4,11,3.85917,1.8011
5,11,3.79317,1.79122
6,11,3.83049,1.82186
7,11,3.7606,1.77316
8,11,3.66151,1.79851
9,11,3.67973,1.79411
10,11,3.81746,1.7717
1,12,4.74833,4.27323
2,12,4.69031,4.2419
3,12,4.77827,4.31697
4,12,4.63496,4.21334
5,12,4.78614,4.34293
6,12,4.82254,4.29599
7,12,4.75027,4.28967
8,12,4.6828,4.25337
9,12,4.79611,4.33379
10,12,4.8208,4.33123
1,13,4.88455,1.69346
2,13,4.5721,1.66227
3,13,4.86257,1.71808
4,13,5.0413,1.65131
5,13,4.86138,1.71049
6,13,4.73764,1.72381
7,13,4.7668,1.6817
